Báo CáoQuảng cáo Tìm Kiếm Sản Phẩm - Shopee Việt Nam,,,,,,,,,,,,,,,,,,,,,,,
Tên đăng nhập:,tovasa_store,,,,,,,,,,,,,,,,,,,,,,
Thời gian tạo báo cáo:,23/05/2022 9:04,,,,,,,,,,,,,,,,,,,,,,
Khoảng thời gian,01/05/2022 - 22/05/2022,,,,,,,,,,,,,,,,,,,,,,
Sản phẩm,Giày cao cổ bé trai bé gái bốt đẹp cho bé KIKNE JDA151,,,,,,,,,,,,,,,,,,,,,,
Trạng thái:,Đang chạy,,,,,,,,,,,,,,,,,,,,,,
Mã Người bán,"145598609	",,,,,,,,,,,,,,,,,,,,,,
Mã sản phẩm,"8780736071	",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Thứ tự,Từ khóa,Trạng thái,Loại từ khóa,Lệnh tìm kiếm,Số lượt xem,Số lượt click,Tỷ Lệ Click,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,GMV,GMV trực tiếp,Chi phí,Thứ hạng trung bình,Doanh Thu/Chi Phí,ROI trực tiếp,CIR,CIR trực tiếp
"862	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày thể thao cổ cao cho bé,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"863	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giay the thao 10 tuoi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"864	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,boot bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"865	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giầy cao gót bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,23,0,0,0.00%,0.00%
"866	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày the thao chạy siêu nhẹ cho bé gái,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7.5,0,0,0.00%,0.00%
"867	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giay co den cho he,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"868	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cột dây cho bé,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"869	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày thể thao cho bé gái 16 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"870	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày lười trẻ em,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,6.666666667,0,0,0.00%,0.00%
"871	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy Cho Bé Trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,95,0,0,0.00%,0.00%
"872	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày Vải Canvas Cho Bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,9,0,0,0.00%,0.00%
"873	",giầy cho bé trai,thông thường,Từ khóa mở rộng,dép sandal bé trai adidas,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"874	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày lưới cho bé,19,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14.73684211,0,0,0.00%,0.00%
"875	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày cao cổ cho bé giá,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"876	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"877	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày cao cổ bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"878	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giay cho be trai 5 tuoi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"879	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày cổ chun bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"880	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giay be trai 2 tuoi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"881	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao mềm cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,29,0,0,0.00%,0.00%
"882	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Giay the thao,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"883	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Bot cao cổ cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"884	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày bé size 16,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,6,0,0,0.00%,0.00%
"885	",giày cho bé gái,thông thường,Từ khóa chính xác,giày cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"886	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày vans cho bé,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7.333333333,0,0,0.00%,0.00%
"887	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày cho bé sơ sinh,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,27.33333333,0,0,0.00%,0.00%
"888	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,bốt cao cổ,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,11.66666667,0,0,0.00%,0.00%
"889	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày bé gái 6 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,49.5,0,0,0.00%,0.00%
"890	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày thể thao cho bé gái 1 tuổi,1,1,100.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,915,0,0,0,0.00%,0.00%
"891	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày lưới bé gái,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,29,0,0,0.00%,0.00%
"892	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày thể thao cho bé trai 1 tuoi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"893	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày zara mickey cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,6,0,0,0.00%,0.00%
"894	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày bear,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"895	",giầy cho bé gái,thông thường,Từ khóa chính xác,Giay cho bé gai,13,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2.692307692,0,0,0.00%,0.00%
"896	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy lười trẻ em,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"897	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy hm bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,52,0,0,0.00%,0.00%
"898	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giay zara kids,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,39,0,0,0.00%,0.00%
"899	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giầy trẻ em bé gái,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,43,0,0,0.00%,0.00%
"900	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày cho bé gái 7 tuổi,5,1,20.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,395,7.6,0,0,0.00%,0.00%
"901	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,jordan cổ cao cho bé,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2.666666667,0,0,0.00%,0.00%
"902	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giay the thao be gai,7,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0.857142857,0,0,0.00%,0.00%
"903	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày da bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"904	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,Dép cho bé trai,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,27.33333333,0,0,0.00%,0.00%
"905	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày world,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"906	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày Thể Thao Cho Bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"907	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày có đèn cho bé trai sandan,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"908	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày siêu nhân cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"909	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cao cổ bé trai sz 36,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"910	",giày thể thao bé gái,thông thường,Từ khóa chính xác,giày thể thao be gái,57,5,8.77%,2,1,40.00%,20.00%,1579,3159,2,1,260200,189000,3159,1.263157895,82,59,0.00%,0.00%
"911	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giầy cho chó,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"912	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giầy trẻ em nữ,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,18,0,0,0.00%,0.00%
"913	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày thể thao bé gái 9 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7,0,0,0.00%,0.00%
"914	",giày cho bé gái,thông thường,Từ khóa chính xác,Giay cho be gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"915	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy nam cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"916	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày trẻ em,4,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4.25,0,0,0.00%,0.00%
"917	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày mùa hè,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,24.33333333,0,0,0.00%,0.00%
"918	",giầy cho bé gái,thông thường,Từ khóa chính xác,giay cho be gai,78,2,2.56%,0,0,0.00%,0.00%,0,0,0,0,0,0,1605,2.487179487,0,0,0.00%,0.00%
"919	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao hàn quốc cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,22,0,0,0.00%,0.00%
"920	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giay mua he,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,10,0,0,0.00%,0.00%
"921	",giầy cho bé trai,thông thường,Từ khóa mở rộng,GiAy cho be trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"922	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giay cho be Trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"923	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày trẻ em bé gái,16,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,18.25,0,0,0.00%,0.00%
"924	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giầy thể  thao bé gái 10 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,12,0,0,0.00%,0.00%
"925	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày auth,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,12,0,0,0.00%,0.00%
"926	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày cho cào cào,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"927	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giầy thể thao cho bé gái 7 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,18,0,0,0.00%,0.00%
"928	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Giày bé trai có led,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,32,0,0,0.00%,0.00%
"929	",giày thể thao cho bé trai,thông thường,Từ khóa chính xác,giay the thao cho be trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"930	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày crocs,4,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,9,0,0,0.00%,0.00%
"931	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao cho nữ,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"932	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày búp bê bé gái 1 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,17,0,0,0.00%,0.00%
"933	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giay có đèn cho be,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,6,0,0,0.00%,0.00%
"934	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày cao cồ bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"935	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bé gái xuất dư,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7,0,0,0.00%,0.00%
"936	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bé trai 7 tuổi,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,24.5,0,0,0.00%,0.00%
"937	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Giầy có đèn,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,23,0,0,0.00%,0.00%
"938	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cao cổ  bé trai 2 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"939	",giầy cho bé trai,thông thường,Từ khóa mở rộng,in giấy,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"940	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày Bé Gái 2 Tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,26,0,0,0.00%,0.00%
"941	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giầy thể thao bé gai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"942	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy em bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"943	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày auth cho bé,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7.5,0,0,0.00%,0.00%
"944	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày sơ sinh bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"945	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giầy.thể thao,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,10,0,0,0.00%,0.00%
"946	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giay the thao co cao cho be,7,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,13.14285714,0,0,0.00%,0.00%
"947	",giày cao cổ cho bé,Từ khóa đã xóa,Từ khóa mở rộng,giày,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"948	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cổ,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"949	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày cho be bé gái 1tuoi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"950	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cao su cho bé,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,10,0,0,0.00%,0.00%
"951	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày thể thao cho bé gái 1 tuổi,50,8,16.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,2954,2.22,0,0,0.00%,0.00%
"952	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày thể thao bé gái 1 tuổi,12,3,25.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,1419,3.25,0,0,0.00%,0.00%
"953	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bata cho bé trai 3 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"954	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày thể thao cao cổ,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,9,0,0,0.00%,0.00%
"955	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao bé gái 10 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"956	",giày thể thao bé gái,thông thường,Từ khóa chính xác,giáy thể thao bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"957	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giay be nam,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,24,0,0,0.00%,0.00%
"958	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,bốt cho bé,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"959	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày cho bé trai size 34,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"960	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày có bánh xe trượt,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,11,0,0,0.00%,0.00%
"961	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao cho bé,32,4,12.50%,0,0,0.00%,0.00%,0,0,0,0,0,0,1772,4,0,0,0.00%,0.00%
"962	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày hm bé trai,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,26.33333333,0,0,0.00%,0.00%
"963	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giầy cho bé gái 5 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"964	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Shop dép cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,17,0,0,0.00%,0.00%
"965	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày bốt cao cổ cho bé,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"966	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho bé 1 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14.5,0,0,0.00%,0.00%
"967	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giay cao cô cho bé,2,1,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,589,3,0,0,0.00%,0.00%
"968	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày bốt cổ cao cho nữ,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"969	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày cao cổ bé gái bốt màu đen,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"970	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày Adidas Cho Bé,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4.333333333,0,0,0.00%,0.00%
"971	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày thể thao cho be,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"972	",giầy cho bé gái,thông thường,Từ khóa chính xác,Giày cho Be gái,2,1,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,768,0,0,0,0.00%,0.00%
"973	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày,8,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8.25,0,0,0.00%,0.00%
"974	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho chó,2,1,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,462,3,0,0,0.00%,0.00%
"975	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giầy thể thao bé gái,216,13,6.02%,0,0,0.00%,0.00%,0,0,0,0,0,0,11275,1.421296296,0,0,0.00%,0.00%
"976	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày bốt,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"977	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy thể thao cho bé s-1,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"978	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày bé,2,1,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,346,3,0,0,0.00%,0.00%
"979	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao trẻ em,7,1,14.29%,0,0,0.00%,0.00%,0,0,0,0,0,0,466,5.714285714,0,0,0.00%,0.00%
"980	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cổ cao bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"981	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giay the thao be gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"982	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày mùa hè cho bé gái,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4.333333333,0,0,0.00%,0.00%
"983	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Giày dép bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"984	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,jodan cổ cao cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"985	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày  thể thao cho bé gái 9 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"986	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày Mùa Hè Cho Bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"987	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giầy nike bé trai,5,1,20.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,711,8.6,0,0,0.00%,0.00%
"988	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Giày size 19,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"989	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày em bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"990	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày tập đi uala rogo cho bé gái,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,16,0,0,0.00%,0.00%
"991	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày Nike bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"992	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày Tập Đi Cho Bé Trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14,0,0,0.00%,0.00%
"993	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày lười cho bé,4,1,25.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,974,2.25,0,0,0.00%,0.00%
"994	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày chi bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,11,0,0,0.00%,0.00%
"995	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,Jd,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"996	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giay cho be trai 5 tuoi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,9,0,0,0.00%,0.00%
